"globaleventid","day","monthyear","year","fractiondate","actor1code","actor1name","actor1countrycode","actor1knowngroupcode","actor1ethniccode","actor1religion1code","actor1religion2code","actor1type1code","actor1type2code","actor1type3code","actor2code","actor2name","actor2countrycode","actor2knowngroupcode","actor2ethniccode","actor2religion1code","actor2religion2code","actor2type1code","actor2type2code","actor2type3code","isrootevent","eventcode","eventbasecode","eventrootcode","quadclass","goldsteinscale","nummentions","numsources","numarticles","avgtone","actor1geo_type","actor1geo_fullname","actor1geo_countrycode","actor1geo_adm1code","actor1geo_lat","actor1geo_long","actor1geo_featureid","actor2geo_type","actor2geo_fullname","actor2geo_countrycode","actor2geo_adm1code","actor2geo_lat","actor2geo_long","actor2geo_featureid","actiongeo_type","actiongeo_fullname","actiongeo_countrycode","actiongeo_adm1code","actiongeo_lat","actiongeo_long","actiongeo_featureid","dateadded","sourceurl"
"611770261","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-3.8406827","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","20161226","https://article.wn.com/view/2016/12/26/Aleppo_s_Christians_Celebrate_Christmas_and_Hope_for_the_Ret/"
"611775786","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","20","1","20","-14.659926","4","Brisbane, Queensland, Australia","AS","AS04","-27.5","153.017","-1561728","4","Brisbane, Queensland, Australia","AS","AS04","-27.5","153.017","-1561728","4","Brisbane, Queensland, Australia","AS","AS04","-27.5","153.017","-1561728","20161226","http://www.northkoreatimes.com/index.php/sid/250457613"
"611822305","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-2.8880866","4","Kim Jong Suk, Yanggang-do, North Korea","KN","KN13","41.4083","127.765","-185591","4","Kim Jong Suk, Yanggang-do, North Korea","KN","KN13","41.4083","127.765","-185591","4","Kim Jong Suk, Yanggang-do, North Korea","KN","KN13","41.4083","127.765","-185591","20161226","http://www.northkoreatimes.com/index.php/sid/250459355"
"611822306","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-5.952381","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","4","Beijing, Beijing, China","CH","CH22","39.9289","116.388","-1898541","20161226","http://www.northkoreatimes.com/index.php/sid/250458867"
"611822307","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","20","1","20","0.07644933","4","New Delhi, Delhi, India","IN","IN07","28.6","77.2","-2106102","4","New Delhi, Delhi, India","IN","IN07","28.6","77.2","-2106102","4","New Delhi, Delhi, India","IN","IN07","28.6","77.2","-2106102","20161226","http://www.northkoreatimes.com/index.php/sid/250465221"
"611822308","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-9.389671","1","Bangladesh","BG","BG","24.0","90.0",,"1","Bangladesh","BG","BG","24.0","90.0",,"1","Bangladesh","BG","BG","24.0","90.0",,"20161226","http://www.northkoreatimes.com/index.php/sid/250458875"
"611822309","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-7.1005917","2","New York, United States","US","USNY","42.1497","-74.9384",,"2","New York, United States","US","USNY","42.1497","-74.9384",,"2","New York, United States","US","USNY","42.1497","-74.9384",,"20161226","http://www.northkoreatimes.com/index.php/sid/250464555"
"611822310","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","20","1","20","-6.3224535","1","Russia","RS","RS","60.0","100.0",,"1","Russia","RS","RS","60.0","100.0",,"1","Russia","RS","RS","60.0","100.0",,"20161226","http://www.northkoreatimes.com/index.php/sid/250458873"
"611822311","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-6.866953","1","United Kingdom","UK","UK","54.0","-2.0",,"1","United Kingdom","UK","UK","54.0","-2.0",,"1","United Kingdom","UK","UK","54.0","-2.0",,"20161226","http://www.northkoreatimes.com/index.php/sid/250464341"
"611822312","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","20","1","20","-7.087894","1","United States","US","US","38.0","-97.0",,"1","United States","US","US","38.0","-97.0",,"1","United States","US","US","38.0","-97.0",,"20161226","http://www.northkoreatimes.com/index.php/sid/250464561"
"611827528","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-7.9155674","4","Dublin, Dublin, Ireland","EI","EI07","53.3331","-6.24889","-1502554","4","Dublin, Dublin, Ireland","EI","EI07","53.3331","-6.24889","-1502554","4","Dublin, Dublin, Ireland","EI","EI07","53.3331","-6.24889","-1502554","20161226","http://www.irishsun.com/index.php/sid/250452589"
"611869717","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-4.279279","4","Arabian Sea, India (general), India","IN","IN00","20.0","65.0","-2089022","4","Arabian Sea, India (general), India","IN","IN00","20.0","65.0","-2089022","4","Arabian Sea, India (general), India","IN","IN00","20.0","65.0","-2089022","20161226","http://www.northkoreatimes.com/index.php/sid/250466209"
"611869718","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-2.746365","4","London, London, City of, United Kingdom","UK","UKH9","51.5","-0.116667","-2601889","4","London, London, City of, United Kingdom","UK","UKH9","51.5","-0.116667","-2601889","4","London, London, City of, United Kingdom","UK","UKH9","51.5","-0.116667","-2601889","20161226","http://www.northkoreatimes.com/index.php/sid/250465661"
"611869719","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-2.9082775","1","Italy","IT","IT","42.8333","12.8333",,"1","Italy","IT","IT","42.8333","12.8333",,"1","Italy","IT","IT","42.8333","12.8333",,"20161226","http://www.northkoreatimes.com/index.php/sid/250466273"
"611914225","20161226","201612","2016","2016.9753","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-7.2972975","3","San Antonio, Texas, United States","US","USTX","29.4241","-98.4936","1380951","3","San Antonio, Texas, United States","US","USTX","29.4241","-98.4936","1380951","3","San Antonio, Texas, United States","US","USTX","29.4241","-98.4936","1380951","20161226","http://www.austinglobe.com/index.php/sid/250452589"
"597495172","20161109","201611","2016","2016.8466","VEN","VENEZUELA","VEN","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","8","1","8","-9.157509","4","Caracas, Distrito Federal, Venezuela","VE","VE25","10.5","-66.9167","-938457","4","Caracas, Distrito Federal, Venezuela","VE","VE25","10.5","-66.9167","-938457","4","Caracas, Distrito Federal, Venezuela","VE","VE25","10.5","-66.9167","-938457","20161109","http://larampadinapoli.com/2016/11/09/thousands-protest-in-venezuela-demanding-president-maduros/"
"699961557","20171022","201710","2017","2017.8","BEN","BENIN","BEN","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-2.866242","1","Benin","BN","BN","9.5","2.25",,"1","Benin","BN","BN","9.5","2.25",,"1","Benin","BN","BN","9.5","2.25",,"20171022","http://www.worldbulletin.net/africa/195184/nigerian-official-sentenced-to-70-years-for-fraud"
"606778697","20161209","201612","2016","2016.9288","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-6.5368567","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","20161209","https://article.wn.com/view/2016/12/09/Aleppo_No_deal_reached_between_US_and_Russia/"
"606808279","20161209","201612","2016","2016.9288","GOV","PRESIDENT","","","","","","GOV","","","","","","","","","","","","",,"1411","141","14","3","-6.5","5","1","5","-6.946688","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","0","","","",,,,"4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20161209","http://www.cbs58.com/story/34012856/south-koreas-parliament-votes-to-impeach-president-park"
"606808583","20161209","201612","2016","2016.9288","KOR","SOUTH KOREA","KOR","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","5","1","5","-6.946688","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20161209","http://www.cbs58.com/story/34012856/south-koreas-parliament-votes-to-impeach-president-park"
"464392796","20150907","201509","2015","2015.6768","GTM","GUATEMALA CITY","GTM","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","1670","86","1670","-3.5376923","4","Guatemala City, Guatemala, Guatemala","GT","GT07","14.6211","-90.5269","-1133206","4","Guatemala City, Guatemala, Guatemala","GT","GT07","14.6211","-90.5269","-1133206","4","Guatemala City, Guatemala, Guatemala","GT","GT07","14.6211","-90.5269","-1133206","20150907","http://www.kwch.com/news/national/guatemala-election-expected-to-be-headed-for-a-runoff/35137004"
"464560705","20150907","201509","2015","2015.6768","MDA","MOLDOVA","MDA","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","12","2","12","-9.055119","4","Chisinau, Chisinau, Moldova","MD","MD57","47.0056","28.8575","-2276223","4","Chisinau, Chisinau, Moldova","MD","MD57","47.0056","28.8575","-2276223","4","Chisinau, Chisinau, Moldova","MD","MD57","47.0056","28.8575","-2276223","20150907","http://uatoday.tv/news/lifenews-camera-crew-detained-in-chisinau-airport-489028.html"
"464560706","20150907","201509","2015","2015.6768","MDA","MOLDOVA","MDA","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","-11.0236225","1","Ukraine","UP","UP","49.0","32.0",,"1","Ukraine","UP","UP","49.0","32.0",,"1","Ukraine","UP","UP","49.0","32.0",,"20150907","http://uatoday.tv/news/lifenews-camera-crew-detained-in-chisinau-airport-489028.html"
"617539540","20170116","201701","2017","2017.0438","USAMED","REUTERS","USA","","","","","MED","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-1.3513514","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20170116","http://www.themalaymailonline.com/malaysia/article/city-council-awaiting-police-probe-pending-action-on-second-ipoh-signboard"
"687929846","20170908","201709","2017","2017.6794","OPP","THE OPPOSITION","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-2.866242","1","Togo","TO","TO","8.0","1.166667",,"1","Togo","TO","TO","8.0","1.166667",,"1","Togo","TO","TO","8.0","1.166667",,"20170908","https://www.thecable.ng/obasanjo-asks-togolese-president-step"
"521949413","20160317","201603","2016","2016.211","GOV","PRESIDENT","","","","","","GOV","","","EGY","EGYPT","EGY","","","","","","","",,"1411","141","14","3","-6.5","24","2","16","-4.8623214","1","Tunisia","TS","TS","34.0","9.0",,"1","Egypt","EG","EG","27.0","30.0",,"1","Egypt","EG","EG","27.0","30.0",,"20160317","http://axisoflogic.com/artman/publish/Article_73416.shtml"
"522081850","20160317","201603","2016","2016.211","GOV","PRESIDENT","","","","","","GOV","","","","","","","","","","","","",,"1411","141","14","3","-6.5","10","1","10","-5.9620595","1","Brazil","BR","BR","-10.0","-55.0",,"0","","","",,,,"1","Brazil","BR","BR","-10.0","-55.0",,"20160317","http://www.insightcrime.org/news-briefs/former-brazilian-president-lula-named-chief-of-staff"
"579572903","20160916","201609","2016","2016.7014","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","20","3","20","-7.038422","4","Mexico City, Distrito Federal, Mexico","MX","MX09","19.4342","-99.1386","-1658079","4","Mexico City, Distrito Federal, Mexico","MX","MX09","19.4342","-99.1386","-1658079","4","Mexico City, Distrito Federal, Mexico","MX","MX09","19.4342","-99.1386","-1658079","20160916","http://www.presstv.ir/Detail/2016/09/16/484929/Mexico-City-protest"
"320735389","20141028","201410","2014","2014.8164","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","0.41841003","4","Mexico City, Distrito Federal, Mexico","MX","MX09","19.4342","-99.1386","-1658079","4","Mexico City, Distrito Federal, Mexico","MX","MX09","19.4342","-99.1386","-1658079","4","Mexico City, Distrito Federal, Mexico","MX","MX09","19.4342","-99.1386","-1658079","20141028","http://mic.com/articles/102548/authorities-have-uncovered-yet-another-mass-grave-in-mexico"
"600607135","20161119","201611","2016","2016.874","KOR","SEOUL","KOR","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","211","24","207","-4.868747","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20161119","http://news.sky.com/story/seoul-protesters-demand-resignation-of-scandal-hit-president-park-geun-hye-10662742"
"600607136","20161119","201611","2016","2016.874","KOROPP","SEOUL","KOR","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","18","3","18","-7.4115977","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20161119","http://news.sky.com/story/seoul-protesters-demand-resignation-of-scandal-hit-president-park-geun-hye-10662742"
"600607235","20161119","201611","2016","2016.874","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-7.0422535","1","United Kingdom","UK","UK","54.0","-2.0",,"4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","4","Seoul, Soul-t'ukpyolsi, South Korea","KS","KS11","37.5664","127.0","-716583","20161119","http://news.sky.com/story/seoul-protesters-demand-resignation-of-scandal-hit-president-park-geun-hye-10662742"
"600609564","20161119","201611","2016","2016.874","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","28","2","28","-5.396825","1","South Korea","KS","KS","37.0","127.5",,"1","South Korea","KS","KS","37.0","127.5",,"1","South Korea","KS","KS","37.0","127.5",,"20161119","http://www.heart.co.uk/news/uk-world/saudi-led-coalition-forces-declare-48-hour-ce/"
"600656171","20161119","201611","2016","2016.874","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","-5.102041","1","South Korea","KS","KS","37.0","127.5",,"4","Moscow, Moskva, Russia","RS","RS48","55.7522","37.6156","-2960561","1","South Korea","KS","KS","37.0","127.5",,"20161119","http://www.mix96.co.uk/news/world/2155680/russia-demands-answers-on-why-swiss-jets-flanked-apec-plane/"
"571909790","20160823","201608","2016","2016.6384","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-6.779661","1","Syria","SY","SY","35.0","38.0",,"1","Syria","SY","SY","35.0","38.0",,"1","Syria","SY","SY","35.0","38.0",,"20160823","https://article.wn.com/view/2016/08/23/Shifting_diplomacy/"
"662774642","20170607","201706","2017","2017.43","GOV","PRESIDENT","","","","","","GOV","","","","","","","","","","","","",,"1411","141","14","3","-6.5","10","1","10","-8.439898","4","Kabul, Kabol, Afghanistan","AF","AF13","34.5167","69.1833","-3378435","0","","","",,,,"4","Kabul, Kabol, Afghanistan","AF","AF13","34.5167","69.1833","-3378435","20170607","http://aa.com.tr/en/asia-pacific/afghan-assembly-to-mediate-between-gov-t-protesters/836677"
"662813649","20170607","201706","2017","2017.43","","","","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-9.185185","0","","","",,,,"4","Deraa, Dara, Syria","SY","SY06","32.6189","36.1021","-2541008","4","Deraa, Dara, Syria","SY","SY06","32.6189","36.1021","-2541008","20170607","http://kashmirmonitor.in/Details/125690/six-years-of-syrian-war"
"574070834","20160830","201608","2016","2016.6575","","","","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-8.833922","0","","","",,,,"4","Deraa, Dara, Syria","SY","SY06","32.6189","36.1021","-2541008","4","Deraa, Dara, Syria","SY","SY06","32.6189","36.1021","-2541008","20160830","http://www.nagpurtoday.in/syrian-massacre-a-massacre-of-the-juveniles-where-generations-are-loosing-not-just-life/08301448"
"542653218","20160521","201605","2016","2016.3864","BRA","BRAZILIAN","BRA","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","-10.38961","1","Brazil","BR","BR","-10.0","-55.0",,"1","Brazil","BR","BR","-10.0","-55.0",,"1","Brazil","BR","BR","-10.0","-55.0",,"20160521","https://www.rt.com/in-motion/343907-brazil-protesters-resignation-temer/"
"542653220","20160521","201605","2016","2016.3864","BRAOPP","BRAZILIAN","BRA","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","6","1","6","-10.38961","1","Brazil","BR","BR","-10.0","-55.0",,"1","Brazil","BR","BR","-10.0","-55.0",,"1","Brazil","BR","BR","-10.0","-55.0",,"20160521","https://www.rt.com/in-motion/343907-brazil-protesters-resignation-temer/"
"681031830","20170814","201708","2017","2017.6136","NGAOPP","NIGERIA","NGA","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","14","2","14","-3.4848042","4","Adua, Jigawa, Nigeria","NI","NI39","12.4784","9.63655","-1997446","4","Adua, Jigawa, Nigeria","NI","NI39","12.4784","9.63655","-1997446","4","Adua, Jigawa, Nigeria","NI","NI39","12.4784","9.63655","-1997446","20170814","http://www.redpepper.co.ug/nigerias-buhari-ready-to-go-home-after-treatment-in-uk/"
"681052953","20170814","201708","2017","2017.6136","NGAOPP","NIGERIA","NGA","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","24","3","24","-3.2735095","4","Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11","9.08333","7.53333","-1997013","4","Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11","9.08333","7.53333","-1997013","4","Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11","9.08333","7.53333","-1997013","20170814","http://www.businessghana.com/site/news/Politics/150205/Nigeria"
"474877334","20151010","201510","2015","2015.7671","GOV","PRESIDENT","","","","","","GOV","","","IRQ","IRAQ","IRQ","","","","","","","",,"1411","141","14","3","-6.5","4","1","4","-7.246377","4","Qala Diza, As Sulaymaniyah, Iraq","IZ","IZ05","36.1813","45.1287","-3109362","4","Qala Diza, As Sulaymaniyah, Iraq","IZ","IZ05","36.1813","45.1287","-3109362","4","Qala Diza, As Sulaymaniyah, Iraq","IZ","IZ05","36.1813","45.1287","-3109362","20151010","http://www.ngrguardiannews.com/2015/10/iraqi-kurdish-protests-urge-regional-president-to-quit/"
"722175069","20180114","201801","2018","2018.0385","CHE","ZURICH","CHE","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","40","4","40","-0.9914257","4","Davos, Switzerland (general), Switzerland","SZ","SZ00","46.8167","9.83333","-2551751","4","Davos, Switzerland (general), Switzerland","SZ","SZ00","46.8167","9.83333","-2551751","4","Davos, Switzerland (general), Switzerland","SZ","SZ00","46.8167","9.83333","-2551751","20180114","http://www.freemalaysiatoday.com/category/world/2018/01/14/anti-trump-demonstrators-march-in-swiss-capital/"
"722185304","20180114","201801","2018","2018.0385","CHE","ZURICH","CHE","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","8","1","8","-1.8867924","4","Davos, Switzerland (general), Switzerland","SZ","SZ00","46.8167","9.83333","-2551751","4","Bern, Bern, Switzerland","SZ","SZ05","46.9167","7.46667","-2551235","4","Davos, Switzerland (general), Switzerland","SZ","SZ00","46.8167","9.83333","-2551751","20180114","https://www.thenews.com.pk/print/268252-anti-trump-demonstrators-march-in-zurich"
"722233454","20180114","201801","2018","2018.0385","CHE","ZURICH","CHE","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","4","1","4","-1.0752689","4","Bern, Bern, Switzerland","SZ","SZ05","46.9167","7.46667","-2551235","4","Davos, Switzerland (general), Switzerland","SZ","SZ00","46.8167","9.83333","-2551751","4","Bern, Bern, Switzerland","SZ","SZ05","46.9167","7.46667","-2551235","20180114","http://ewn.co.za/2018/01/14/anti-trump-demonstrators-march-in-swiss-capital"
"722233455","20180114","201801","2018","2018.0385","CHE","ZURICH","CHE","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","4","1","4","-1.0752689","4","Zurich, ZüSZ, Switzerland","SZ","SZ25","47.3667","8.55","-2554935","4","Zurich, ZüSZ, Switzerland","SZ","SZ25","47.3667","8.55","-2554935","4","Zurich, ZüSZ, Switzerland","SZ","SZ25","47.3667","8.55","-2554935","20180114","http://ewn.co.za/2018/01/14/anti-trump-demonstrators-march-in-swiss-capital"
"718813529","20171230","201712","2017","2017.9863","PSE","PALESTINIAN","PSE","","","","","","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","2","1","2","-7.9069767","4","Gaza, Israel (general), Israel","IS","IS00","31.4167","34.3333","-797156","4","Jerusalem, Israel (general), Israel","IS","IS00","31.7667","35.2333","-797092","4","Gaza, Israel (general), Israel","IS","IS00","31.4167","34.3333","-797156","20171230","http://www.jpost.com/Arab-Israeli-Conflict/Gazan-man-killed-in-clashes-with-troops-during-anti-Trump-protest-521398"
"534872227","20160427","201604","2016","2016.3206","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","10","1","10","-5.548038","4","Raqqa, Ar Raqqah, Syria","SY","SY04","35.95","39.0167","-2538949","4","Raqqa, Ar Raqqah, Syria","SY","SY04","35.95","39.0167","-2538949","4","Raqqa, Ar Raqqah, Syria","SY","SY04","35.95","39.0167","-2538949","20160427","http://article.wn.com/view/2016/04/27/Syrias_civil_war_has_spawned_a_mental_health_catastrophe/"
"581146267","20160921","201609","2016","2016.7151","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","9","1","9","-3.6385689","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","4","Aleppo, ?alab, Syria","SY","SY09","36.2028","37.1586","-2541857","20160921","https://wn.com/un_suspends_further_aid_to_syria_following_convoy_attack"
"536074214","20160501","201605","2016","2016.3315","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","80","11","80","-6.4095716","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","4","Samawa, Al MuthannáZ, Iraq","IZ","IZ03","31.3059","45.2799","-3103220","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","20160501","http://news.trust.org/item/20160501164550-h3onx"
"536076660","20160501","201605","2016","2016.3315","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","65","11","65","-6.373193","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","4","Samawa, Al MuthannáZ, Iraq","IZ","IZ03","31.3059","45.2799","-3103220","4","Samawa, Al MuthannáZ, Iraq","IZ","IZ03","31.3059","45.2799","-3103220","20160501","http://www.weeklytimesnow.com.au/news/breaking-news/iraqi-protesters-end-green-zone-sitin/news-story/2a8fb850849fcdbcfde25eb71269eced?nk=94ea4881bd38059867881fc7d1bdc254-1462123034"
"536079034","20160501","201605","2016","2016.3315","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","11","3","11","-6.673275","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","4","Tigris River, Al Basrah, Iraq","IZ","IZ02","31.0","47.4167","-3104827","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","20160501","http://timesofoman.com/article/82724/World/Middle-East/Iraqi-protesters-end-Green-Zone-sit-in-after-issuing-demands"
"536079035","20160501","201605","2016","2016.3315","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","4","1","4","-5.942275","4","Baghdad, Baghdad, Iraq","IZ","IZ07","33.3386","44.3939","-3103581","4","Tigris River, Al Basrah, Iraq","IZ","IZ02","31.0","47.4167","-3104827","4","Tigris River, Al Basrah, Iraq","IZ","IZ02","31.0","47.4167","-3104827","20160501","http://timesofoman.com/article/82724/World/Middle-East/Iraqi-protesters-end-Green-Zone-sit-in-after-issuing-demands"
"536120355","20160501","201605","2016","2016.3315","OPP","PROTESTER","","","","","","OPP","","","GOV","PRESIDENT","","","","","","GOV","","",,"1411","141","14","3","-6.5","3","1","3","-8.870968","4","Samawa, Al MuthannáZ, Iraq","IZ","IZ03","31.3059","45.2799","-3103220","4","Samawa, Al MuthannáZ, Iraq","IZ","IZ03","31.3059","45.2799","-3103220","4","Samawa, Al MuthannáZ, Iraq","IZ","IZ03","31.3059","45.2799","-3103220","20160501","http://blouinnews.com/91975/story/protesters-quit-baghdad-green-zone"
